evidence_level,model,solver,schedule,source_schedule_guidance_scale,source_schedule_seed,nfe,guidance_scale,seed,prompt_asset,prompt_index,prompt,image_path,schedule_dir,clip_score,image_reward
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,13,a product photo of wireless headphones on brushed aluminum with blue accent lighting,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000013.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,30.112198,-0.503163
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,14,"a medieval market square during a festival, banners, musicians, detailed crowd",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000014.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,29.856726,-0.074016
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,15,an oil painting of a violinist performing in an empty subway station,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000015.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,34.682556,0.656381
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,16,"a close-up portrait of an elderly sailor, weathered skin, navy coat, overcast harbor",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000016.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,28.699993,0.551871
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,17,a clean architectural rendering of a modern cabin beside a frozen lake,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000017.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,33.938820,1.145107
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,18,a surreal desert filled with floating glass spheres and distant black mountains,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000018.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,29.472431,0.481486
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,19,a documentary photo of a scientist collecting ice cores in Antarctica,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000019.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,29.773903,0.117583
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,20,a detailed 3D render of a mechanical hummingbird with copper wings,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000020.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,35.596622,0.767421
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,21,"a cozy cafe interior in autumn, pastries, espresso machine, soft morning light",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000021.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,28.302914,-0.655587
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,22,"a panoramic view of terraced rice fields under mist, workers in colorful clothing",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000022.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,26.818106,-1.316228
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,23,a children's book illustration of a moonlit boat parade on a quiet canal,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000023.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,30.969065,-0.526609
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,24,"a realistic sports car parked in a concrete tunnel, reflections, low angle",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000024.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,26.556665,1.221414
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,25,"a botanical diagram of rare orchids with labeled roots and petals, archival paper",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000025.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,25.306189,-0.258542
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,26,"a cyberpunk street food stall with steam, lanterns, and dense urban signage",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000026.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,29.821018,1.327015
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,27,"a still life of glass fruit bowls, linen cloth, and silver cutlery, natural light",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000027.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,31.167816,-1.549644
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,28,a heroic statue covered in vines in an abandoned futuristic plaza,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000028.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,23.835886,-1.649382
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,29,a black and white film photograph of dancers rehearsing in a mirror-lined studio,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000029.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,28.413683,0.873962
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,30,"a detailed scene of a spacecraft cockpit during reentry, glowing controls, tense mood",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000030.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,22.199810,-2.016560
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,31,a claymation style village bakery with tiny loaves and painted signs,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000031.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,29.050276,-0.758127
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,32,a realistic underwater photograph of a diver inspecting an ancient marble column,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000032.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,32.363819,0.462203
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,33,"a minimalist poster of a jazz quartet in deep red, cream, and black",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000033.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,30.037203,-1.921396
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,34,a high detail portrait of a queen wearing armor made of mother of pearl,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000034.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,29.726242,0.789413
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,35,"a top-down board game map of an island with forests, cliffs, and hidden ruins",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000035.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,27.820835,-1.526604
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,36,"a luxury watch exploded view on a dark background, precise gears and screws",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000036.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,24.889105,-0.372975
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,37,"a sunlit greenhouse filled with tomatoes, watering cans, and terracotta pots",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000037.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,24.716089,-0.552644
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,38,a night landscape of fireflies over a meadow beside a quiet river,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000038.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,28.683424,-0.465922
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,39,a realistic photo of a rescue helicopter landing on a snowy mountain ridge,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000039.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,29.755455,0.975800
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,40,a concept art scene of a floating research station above Jupiter's clouds,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000040.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,25.427214,-0.401345
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,41,a detailed pencil drawing of an old bicycle leaning against a brick wall,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000041.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,32.709171,1.285919
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,42,"a museum diorama of prehistoric sea creatures, dramatic educational lighting",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000042.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,33.753231,0.494074
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,43,"a peaceful Japanese garden with koi pond, stone bridge, and maple leaves",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000043.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,24.513042,-0.458725
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,44,"a close-up food photograph of ramen with soft egg, steam, and ceramic bowl",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000044.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,31.578619,0.470648
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,45,a vibrant parade costume covered with mirrors and embroidered flowers,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000045.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,30.344189,-0.111895
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,46,a realistic image of a hand-crafted wooden chess set mid game by candlelight,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000046.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,25.911009,-1.394840
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,47,a wide angle view of a data center corridor with blue status lights,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000047.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,20.200983,1.564255
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,48,a magical realism scene of books flying through an old train carriage,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000048.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,28.061939,-1.733772
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,1,diffusers_ablation_prompts,49,a studio portrait of a golden retriever wearing aviator goggles and a red scarf,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_001/nfe_010/000049.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,30.809072,-0.059611
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,2,diffusers_ablation_prompts,0,"a cinematic portrait of an astronaut botanist in a glass greenhouse on Mars, detailed fabric, soft rim light",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_002/nfe_010/000000.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,24.301130,-1.554954
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,2,diffusers_ablation_prompts,1,"a small brass robot repairing an antique clock in a sunlit workshop, shallow depth of field",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_002/nfe_010/000001.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,31.142784,-1.877368
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,2,diffusers_ablation_prompts,2,"a watercolor city street after rain with neon signs reflected in puddles, evening atmosphere",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_002/nfe_010/000002.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,26.694056,0.435928
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,2,diffusers_ablation_prompts,3,a high resolution studio photo of a ceramic teapot shaped like a seashell on a slate table,outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_002/nfe_010/000003.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,32.734657,1.221651
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,2,diffusers_ablation_prompts,4,"a fantasy library carved inside a giant tree, spiral stairs, warm lanterns, intricate shelves",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_002/nfe_010/000004.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,26.294729,-0.639966
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,2,diffusers_ablation_prompts,5,"a macro photograph of a snowflake resting on dark wool, crisp crystalline detail",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_002/nfe_010/000005.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,26.488241,-0.453097
actual_sd15_reuse_cfg7p5_seed0_schedule,stable_diffusion_15,euler,D-GPDE-reuse-cfg7p5-seed0,7.5,0,10,7.5,2,diffusers_ablation_prompts,6,"a retro futuristic train crossing a desert at sunset, chrome surfaces, long shadows",outputs/gpde_diffusers_sd15_reuse_cfg7p5_seed0_schedule/samples/diffusers/stable_diffusion_15/euler/D-GPDE-reuse-cfg7p5-seed0/cfg_7.5/seed_002/nfe_010/000006.jpg,outputs/gpde_diffusers_sd15_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/stable_diffusion_15/euler/cfg_7.5/seed_0/nfe_010,28.777742,0.937453
